"","boxscore_links"
"11821","https://www.basketball-reference.com/teams/BOS/2020.html"
"11822","https://www.basketball-reference.com/teams/PHI/2020.html"
"11823","https://www.basketball-reference.com/boxscores/201910230PHI.html"
"11824","https://www.basketball-reference.com/teams/WAS/2020.html"
"11825","https://www.basketball-reference.com/teams/DAL/2020.html"
"11826","https://www.basketball-reference.com/boxscores/201910230DAL.html"
"11827","https://www.basketball-reference.com/teams/NYK/2020.html"
"11828","https://www.basketball-reference.com/teams/SAS/2020.html"
"11829","https://www.basketball-reference.com/boxscores/201910230SAS.html"
"11830","https://www.basketball-reference.com/teams/OKC/2020.html"
"11831","https://www.basketball-reference.com/teams/UTA/2020.html"
"11832","https://www.basketball-reference.com/boxscores/201910230UTA.html"
"11833","https://www.basketball-reference.com/teams/SAC/2020.html"
"11834","https://www.basketball-reference.com/teams/PHO/2020.html"
"11835","https://www.basketball-reference.com/boxscores/201910230PHO.html"
"11836","https://www.basketball-reference.com/teams/DEN/2020.html"
"11837","https://www.basketball-reference.com/teams/POR/2020.html"
"11838","https://www.basketball-reference.com/boxscores/201910230POR.html"
"11839","https://www.basketball-reference.com/teams/ATL/2020.html"
"11840","https://www.basketball-reference.com/teams/DET/2020.html"
"11841","https://www.basketball-reference.com/boxscores/201910240DET.html"
"11842","https://www.basketball-reference.com/teams/MIL/2020.html"
"11843","https://www.basketball-reference.com/teams/HOU/2020.html"
"11844","https://www.basketball-reference.com/boxscores/201910240HOU.html"
"11845","https://www.basketball-reference.com/teams/LAC/2020.html"
"11846","https://www.basketball-reference.com/teams/GSW/2020.html"
"11847","https://www.basketball-reference.com/boxscores/201910240GSW.html"
"11848","https://www.basketball-reference.com/teams/TOR/2020.html"
"11849","https://www.basketball-reference.com/teams/BOS/2020.html"
"11850","https://www.basketball-reference.com/boxscores/201910250BOS.html"
"11851","https://www.basketball-reference.com/teams/MIN/2020.html"
"11852","https://www.basketball-reference.com/teams/CHO/2020.html"
"11853","https://www.basketball-reference.com/boxscores/201910250CHO.html"
"11854","https://www.basketball-reference.com/teams/NYK/2020.html"
"11855","https://www.basketball-reference.com/teams/BRK/2020.html"
"11856","https://www.basketball-reference.com/boxscores/201910250BRK.html"
"11857","https://www.basketball-reference.com/teams/CHI/2020.html"
"11858","https://www.basketball-reference.com/teams/MEM/2020.html"
"11859","https://www.basketball-reference.com/boxscores/201910250MEM.html"
"11860","https://www.basketball-reference.com/teams/DAL/2020.html"
"11861","https://www.basketball-reference.com/teams/NOP/2020.html"
"11862","https://www.basketball-reference.com/boxscores/201910250NOP.html"
"11863","https://www.basketball-reference.com/teams/WAS/2020.html"
"11864","https://www.basketball-reference.com/teams/OKC/2020.html"
"11865","https://www.basketball-reference.com/boxscores/201910250OKC.html"
"11866","https://www.basketball-reference.com/teams/PHO/2020.html"
"11867","https://www.basketball-reference.com/teams/DEN/2020.html"
"11868","https://www.basketball-reference.com/boxscores/201910250DEN.html"
"11869","https://www.basketball-reference.com/teams/POR/2020.html"
"11870","https://www.basketball-reference.com/teams/SAC/2020.html"
"11871","https://www.basketball-reference.com/boxscores/201910250SAC.html"
"11872","https://www.basketball-reference.com/teams/UTA/2020.html"
"11873","https://www.basketball-reference.com/teams/LAL/2020.html"
"11874","https://www.basketball-reference.com/boxscores/201910250LAL.html"
"11875","https://www.basketball-reference.com/teams/MIA/2020.html"
"11876","https://www.basketball-reference.com/teams/MIL/2020.html"
"11877","https://www.basketball-reference.com/boxscores/201910260MIL.html"
"11878","https://www.basketball-reference.com/teams/PHI/2020.html"
"11879","https://www.basketball-reference.com/teams/DET/2020.html"
"11880","https://www.basketball-reference.com/boxscores/201910260DET.html"
"11881","https://www.basketball-reference.com/teams/ORL/2020.html"
"11882","https://www.basketball-reference.com/teams/ATL/2020.html"
"11883","https://www.basketball-reference.com/boxscores/201910260ATL.html"
"11884","https://www.basketball-reference.com/teams/BOS/2020.html"
"11885","https://www.basketball-reference.com/teams/NYK/2020.html"
"11886","https://www.basketball-reference.com/boxscores/201910260NYK.html"
"11887","https://www.basketball-reference.com/teams/TOR/2020.html"
"11888","https://www.basketball-reference.com/teams/CHI/2020.html"
"11889","https://www.basketball-reference.com/boxscores/201910260CHI.html"
"11890","https://www.basketball-reference.com/teams/IND/2020.html"
"11891","https://www.basketball-reference.com/teams/CLE/2020.html"
"11892","https://www.basketball-reference.com/boxscores/201910260CLE.html"
"11893","https://www.basketball-reference.com/teams/NOP/2020.html"
"11894","https://www.basketball-reference.com/teams/HOU/2020.html"
"11895","https://www.basketball-reference.com/boxscores/201910260HOU.html"
"11896","https://www.basketball-reference.com/teams/WAS/2020.html"
"11897","https://www.basketball-reference.com/teams/SAS/2020.html"
"11898","https://www.basketball-reference.com/boxscores/201910260SAS.html"
"11899","https://www.basketball-reference.com/teams/SAC/2020.html"
"11900","https://www.basketball-reference.com/teams/UTA/2020.html"
"11901","https://www.basketball-reference.com/boxscores/201910260UTA.html"
"11902","https://www.basketball-reference.com/teams/LAC/2020.html"
"11903","https://www.basketball-reference.com/teams/PHO/2020.html"
"11904","https://www.basketball-reference.com/boxscores/201910260PHO.html"
"11905","https://www.basketball-reference.com/teams/GSW/2020.html"
"11906","https://www.basketball-reference.com/teams/OKC/2020.html"
"11907","https://www.basketball-reference.com/boxscores/201910270OKC.html"
"11908","https://www.basketball-reference.com/teams/BRK/2020.html"
"11909","https://www.basketball-reference.com/teams/MEM/2020.html"
"11910","https://www.basketball-reference.com/boxscores/201910270MEM.html"
"11911","https://www.basketball-reference.com/teams/POR/2020.html"
"11912","https://www.basketball-reference.com/teams/DAL/2020.html"
"11913","https://www.basketball-reference.com/boxscores/201910270DAL.html"
"11914","https://www.basketball-reference.com/teams/MIA/2020.html"
"11915","https://www.basketball-reference.com/teams/MIN/2020.html"
"11916","https://www.basketball-reference.com/boxscores/201910270MIN.html"
"11917","https://www.basketball-reference.com/teams/CHO/2020.html"
"11918","https://www.basketball-reference.com/teams/LAL/2020.html"
"11919","https://www.basketball-reference.com/boxscores/201910270LAL.html"
"11920","https://www.basketball-reference.com/teams/CHI/2020.html"
"11921","https://www.basketball-reference.com/teams/NYK/2020.html"
"11922","https://www.basketball-reference.com/boxscores/201910280NYK.html"
"11923","https://www.basketball-reference.com/teams/IND/2020.html"
"11924","https://www.basketball-reference.com/teams/DET/2020.html"
"11925","https://www.basketball-reference.com/boxscores/201910280DET.html"
"11926","https://www.basketball-reference.com/teams/ORL/2020.html"
"11927","https://www.basketball-reference.com/teams/TOR/2020.html"
"11928","https://www.basketball-reference.com/boxscores/201910280TOR.html"
"11929","https://www.basketball-reference.com/teams/PHI/2020.html"
"11930","https://www.basketball-reference.com/teams/ATL/2020.html"
"11931","https://www.basketball-reference.com/boxscores/201910280ATL.html"
"11932","https://www.basketball-reference.com/teams/OKC/2020.html"
"11933","https://www.basketball-reference.com/teams/HOU/2020.html"
"11934","https://www.basketball-reference.com/boxscores/201910280HOU.html"
"11935","https://www.basketball-reference.com/teams/CLE/2020.html"
"11936","https://www.basketball-reference.com/teams/MIL/2020.html"
"11937","https://www.basketball-reference.com/boxscores/201910280MIL.html"
"11938","https://www.basketball-reference.com/teams/GSW/2020.html"
"11939","https://www.basketball-reference.com/teams/NOP/2020.html"
"11940","https://www.basketball-reference.com/boxscores/201910280NOP.html"
"11941","https://www.basketball-reference.com/teams/POR/2020.html"
"11942","https://www.basketball-reference.com/teams/SAS/2020.html"
"11943","https://www.basketball-reference.com/boxscores/201910280SAS.html"
"11944","https://www.basketball-reference.com/teams/UTA/2020.html"
"11945","https://www.basketball-reference.com/teams/PHO/2020.html"
"11946","https://www.basketball-reference.com/boxscores/201910280PHO.html"
"11947","https://www.basketball-reference.com/teams/DEN/2020.html"
"11948","https://www.basketball-reference.com/teams/SAC/2020.html"
"11949","https://www.basketball-reference.com/boxscores/201910280SAC.html"
"11950","https://www.basketball-reference.com/teams/CHO/2020.html"
"11951","https://www.basketball-reference.com/teams/LAC/2020.html"
"11952","https://www.basketball-reference.com/boxscores/201910280LAC.html"
"11953","https://www.basketball-reference.com/teams/ATL/2020.html"
"11954","https://www.basketball-reference.com/teams/MIA/2020.html"
"11955","https://www.basketball-reference.com/boxscores/201910290MIA.html"
"11956","https://www.basketball-reference.com/teams/DAL/2020.html"
"11957","https://www.basketball-reference.com/teams/DEN/2020.html"
"11958","https://www.basketball-reference.com/boxscores/201910290DEN.html"
"11959","https://www.basketball-reference.com/teams/MEM/2020.html"
"11960","https://www.basketball-reference.com/teams/LAL/2020.html"
"11961","https://www.basketball-reference.com/boxscores/201910290LAL.html"
"11962","https://www.basketball-reference.com/teams/CHI/2020.html"
"11963","https://www.basketball-reference.com/teams/CLE/2020.html"
"11964","https://www.basketball-reference.com/boxscores/201910300CLE.html"
"11965","https://www.basketball-reference.com/teams/NYK/2020.html"
"11966","https://www.basketball-reference.com/teams/ORL/2020.html"
"11967","https://www.basketball-reference.com/boxscores/201910300ORL.html"
"11968","https://www.basketball-reference.com/teams/MIN/2020.html"
"11969","https://www.basketball-reference.com/teams/PHI/2020.html"
"11970","https://www.basketball-reference.com/boxscores/201910300PHI.html"
"11971","https://www.basketball-reference.com/teams/MIL/2020.html"
"11972","https://www.basketball-reference.com/teams/BOS/2020.html"
"11973","https://www.basketball-reference.com/boxscores/201910300BOS.html"
"11974","https://www.basketball-reference.com/teams/IND/2020.html"
"11975","https://www.basketball-reference.com/teams/BRK/2020.html"
"11976","https://www.basketball-reference.com/boxscores/201910300BRK.html"
"11977","https://www.basketball-reference.com/teams/DET/2020.html"
"11978","https://www.basketball-reference.com/teams/TOR/2020.html"
"11979","https://www.basketball-reference.com/boxscores/201910300TOR.html"
"11980","https://www.basketball-reference.com/teams/POR/2020.html"
"11981","https://www.basketball-reference.com/teams/OKC/2020.html"
"11982","https://www.basketball-reference.com/boxscores/201910300OKC.html"
"11983","https://www.basketball-reference.com/teams/HOU/2020.html"
"11984","https://www.basketball-reference.com/teams/WAS/2020.html"
"11985","https://www.basketball-reference.com/boxscores/201910300WAS.html"
"11986","https://www.basketball-reference.com/teams/CHO/2020.html"
"11987","https://www.basketball-reference.com/teams/SAC/2020.html"
"11988","https://www.basketball-reference.com/boxscores/201910300SAC.html"
"11989","https://www.basketball-reference.com/teams/LAC/2020.html"
"11990","https://www.basketball-reference.com/teams/UTA/2020.html"
"11991","https://www.basketball-reference.com/boxscores/201910300UTA.html"
"11992","https://www.basketball-reference.com/teams/PHO/2020.html"
"11993","https://www.basketball-reference.com/teams/GSW/2020.html"
"11994","https://www.basketball-reference.com/boxscores/201910300GSW.html"
"11995","https://www.basketball-reference.com/teams/MIA/2020.html"
"11996","https://www.basketball-reference.com/teams/ATL/2020.html"
"11997","https://www.basketball-reference.com/boxscores/201910310ATL.html"
"11998","https://www.basketball-reference.com/teams/DEN/2020.html"
"11999","https://www.basketball-reference.com/teams/NOP/2020.html"
"12000","https://www.basketball-reference.com/boxscores/201910310NOP.html"
"12001","https://www.basketball-reference.com/teams/SAS/2020.html"
"12002","https://www.basketball-reference.com/teams/LAC/2020.html"
"12003","https://www.basketball-reference.com/boxscores/201910310LAC.html"
"12004","https://www.basketball-reference.com/teams/HOU/2020.html"
"12005","https://www.basketball-reference.com/teams/BRK/2020.html"
"12006","https://www.basketball-reference.com/boxscores/201911010BRK.html"
"12007","https://www.basketball-reference.com/teams/CLE/2020.html"
"12008","https://www.basketball-reference.com/teams/IND/2020.html"
"12009","https://www.basketball-reference.com/boxscores/201911010IND.html"
"12010","https://www.basketball-reference.com/teams/MIL/2020.html"
"12011","https://www.basketball-reference.com/teams/ORL/2020.html"
"12012","https://www.basketball-reference.com/boxscores/201911010ORL.html"
"12013","https://www.basketball-reference.com/teams/NYK/2020.html"
"12014","https://www.basketball-reference.com/teams/BOS/2020.html"
"12015","https://www.basketball-reference.com/boxscores/201911010BOS.html"
"12016","https://www.basketball-reference.com/teams/DET/2020.html"
"12017","https://www.basketball-reference.com/teams/CHI/2020.html"
"12018","https://www.basketball-reference.com/boxscores/201911010CHI.html"
"12019","https://www.basketball-reference.com/teams/LAL/2020.html"
"12020","https://www.basketball-reference.com/teams/DAL/2020.html"
"12021","https://www.basketball-reference.com/boxscores/201911010DAL.html"
"12022","https://www.basketball-reference.com/teams/UTA/2020.html"
"12023","https://www.basketball-reference.com/teams/SAC/2020.html"
"12024","https://www.basketball-reference.com/boxscores/201911010SAC.html"
"12025","https://www.basketball-reference.com/teams/SAS/2020.html"
"12026","https://www.basketball-reference.com/teams/GSW/2020.html"
"12027","https://www.basketball-reference.com/boxscores/201911010GSW.html"
"12028","https://www.basketball-reference.com/teams/NOP/2020.html"
"12029","https://www.basketball-reference.com/teams/OKC/2020.html"
"12030","https://www.basketball-reference.com/boxscores/201911020OKC.html"
"12031","https://www.basketball-reference.com/teams/BRK/2020.html"
"12032","https://www.basketball-reference.com/teams/DET/2020.html"
"12033","https://www.basketball-reference.com/boxscores/201911020DET.html"
"12034","https://www.basketball-reference.com/teams/DEN/2020.html"
"12035","https://www.basketball-reference.com/teams/ORL/2020.html"
"12036","https://www.basketball-reference.com/boxscores/201911020ORL.html"
"12037","https://www.basketball-reference.com/teams/PHO/2020.html"
"12038","https://www.basketball-reference.com/teams/MEM/2020.html"
"12039","https://www.basketball-reference.com/boxscores/201911020MEM.html"
"12040","https://www.basketball-reference.com/teams/TOR/2020.html"
"12041","https://www.basketball-reference.com/teams/MIL/2020.html"
"12042","https://www.basketball-reference.com/boxscores/201911020MIL.html"
"12043","https://www.basketball-reference.com/teams/MIN/2020.html"
"12044","https://www.basketball-reference.com/teams/WAS/2020.html"
"12045","https://www.basketball-reference.com/boxscores/201911020WAS.html"
"12046","https://www.basketball-reference.com/teams/CHO/2020.html"
"12047","https://www.basketball-reference.com/teams/GSW/2020.html"
"12048","https://www.basketball-reference.com/boxscores/201911020GSW.html"
"12049","https://www.basketball-reference.com/teams/PHI/2020.html"
"12050","https://www.basketball-reference.com/teams/POR/2020.html"
"12051","https://www.basketball-reference.com/boxscores/201911020POR.html"
"12052","https://www.basketball-reference.com/teams/CHI/2020.html"
"12053","https://www.basketball-reference.com/teams/IND/2020.html"
"12054","https://www.basketball-reference.com/boxscores/201911030IND.html"
"12055","https://www.basketball-reference.com/teams/HOU/2020.html"
"12056","https://www.basketball-reference.com/teams/MIA/2020.html"
"12057","https://www.basketball-reference.com/boxscores/201911030MIA.html"
"12058","https://www.basketball-reference.com/teams/SAC/2020.html"
"12059","https://www.basketball-reference.com/teams/NYK/2020.html"
"12060","https://www.basketball-reference.com/boxscores/201911030NYK.html"
"12061","https://www.basketball-reference.com/teams/LAL/2020.html"
"12062","https://www.basketball-reference.com/teams/SAS/2020.html"
"12063","https://www.basketball-reference.com/boxscores/201911030SAS.html"
"12064","https://www.basketball-reference.com/teams/DAL/2020.html"
"12065","https://www.basketball-reference.com/teams/CLE/2020.html"
"12066","https://www.basketball-reference.com/boxscores/201911030CLE.html"
"12067","https://www.basketball-reference.com/teams/UTA/2020.html"
"12068","https://www.basketball-reference.com/teams/LAC/2020.html"
"12069","https://www.basketball-reference.com/boxscores/201911030LAC.html"
"12070","https://www.basketball-reference.com/teams/DET/2020.html"
"12071","https://www.basketball-reference.com/teams/WAS/2020.html"
"12072","https://www.basketball-reference.com/boxscores/201911040WAS.html"
"12073","https://www.basketball-reference.com/teams/NOP/2020.html"
"12074","https://www.basketball-reference.com/teams/BRK/2020.html"
"12075","https://www.basketball-reference.com/boxscores/201911040BRK.html"
"12076","https://www.basketball-reference.com/teams/HOU/2020.html"
"12077","https://www.basketball-reference.com/teams/MEM/2020.html"
"12078","https://www.basketball-reference.com/boxscores/201911040MEM.html"
"12079","https://www.basketball-reference.com/teams/MIL/2020.html"
"12080","https://www.basketball-reference.com/teams/MIN/2020.html"
"12081","https://www.basketball-reference.com/boxscores/201911040MIN.html"
"12082","https://www.basketball-reference.com/teams/PHI/2020.html"
"12083","https://www.basketball-reference.com/teams/PHO/2020.html"
"12084","https://www.basketball-reference.com/boxscores/201911040PHO.html"
"12085","https://www.basketball-reference.com/teams/POR/2020.html"
"12086","https://www.basketball-reference.com/teams/GSW/2020.html"
"12087","https://www.basketball-reference.com/boxscores/201911040GSW.html"
"12088","https://www.basketball-reference.com/teams/IND/2020.html"
"12089","https://www.basketball-reference.com/teams/CHO/2020.html"
"12090","https://www.basketball-reference.com/boxscores/201911050CHO.html"
"12091","https://www.basketball-reference.com/teams/BOS/2020.html"
"12092","https://www.basketball-reference.com/teams/CLE/2020.html"
"12093","https://www.basketball-reference.com/boxscores/201911050CLE.html"
"12094","https://www.basketball-reference.com/teams/SAS/2020.html"
"12095","https://www.basketball-reference.com/teams/ATL/2020.html"
"12096","https://www.basketball-reference.com/boxscores/201911050ATL.html"
"12097","https://www.basketball-reference.com/teams/LAL/2020.html"
"12098","https://www.basketball-reference.com/teams/CHI/2020.html"
"12099","https://www.basketball-reference.com/boxscores/201911050CHI.html"
"12100","https://www.basketball-reference.com/teams/ORL/2020.html"
"12101","https://www.basketball-reference.com/teams/OKC/2020.html"
"12102","https://www.basketball-reference.com/boxscores/201911050OKC.html"
"12103","https://www.basketball-reference.com/teams/MIA/2020.html"
"12104","https://www.basketball-reference.com/teams/DEN/2020.html"
"12105","https://www.basketball-reference.com/boxscores/201911050DEN.html"
"12106","https://www.basketball-reference.com/teams/NYK/2020.html"
"12107","https://www.basketball-reference.com/teams/DET/2020.html"
"12108","https://www.basketball-reference.com/boxscores/201911060DET.html"
"12109","https://www.basketball-reference.com/teams/WAS/2020.html"
"12110","https://www.basketball-reference.com/teams/IND/2020.html"
"12111","https://www.basketball-reference.com/boxscores/201911060IND.html"
"12112","https://www.basketball-reference.com/teams/CHI/2020.html"
"12113","https://www.basketball-reference.com/teams/ATL/2020.html"
"12114","https://www.basketball-reference.com/boxscores/201911060ATL.html"
"12115","https://www.basketball-reference.com/teams/GSW/2020.html"
"12116","https://www.basketball-reference.com/teams/HOU/2020.html"
"12117","https://www.basketball-reference.com/boxscores/201911060HOU.html"
"12118","https://www.basketball-reference.com/teams/SAC/2020.html"
"12119","https://www.basketball-reference.com/teams/TOR/2020.html"
"12120","https://www.basketball-reference.com/boxscores/201911060TOR.html"
"12121","https://www.basketball-reference.com/teams/MIN/2020.html"
"12122","https://www.basketball-reference.com/teams/MEM/2020.html"
"12123","https://www.basketball-reference.com/boxscores/201911060MEM.html"
"12124","https://www.basketball-reference.com/teams/ORL/2020.html"
"12125","https://www.basketball-reference.com/teams/DAL/2020.html"
"12126","https://www.basketball-reference.com/boxscores/201911060DAL.html"
"12127","https://www.basketball-reference.com/teams/PHI/2020.html"
"12128","https://www.basketball-reference.com/teams/UTA/2020.html"
"12129","https://www.basketball-reference.com/boxscores/201911060UTA.html"
"12130","https://www.basketball-reference.com/teams/MIL/2020.html"
"12131","https://www.basketball-reference.com/teams/LAC/2020.html"
"12132","https://www.basketball-reference.com/boxscores/201911060LAC.html"
"12133","https://www.basketball-reference.com/teams/BOS/2020.html"
"12134","https://www.basketball-reference.com/teams/CHO/2020.html"
"12135","https://www.basketball-reference.com/boxscores/201911070CHO.html"
"12136","https://www.basketball-reference.com/teams/OKC/2020.html"
"12137","https://www.basketball-reference.com/teams/SAS/2020.html"
"12138","https://www.basketball-reference.com/boxscores/201911070SAS.html"
"12139","https://www.basketball-reference.com/teams/MIA/2020.html"
"12140","https://www.basketball-reference.com/teams/PHO/2020.html"
"12141","https://www.basketball-reference.com/boxscores/201911070PHO.html"
"12142","https://www.basketball-reference.com/teams/POR/2020.html"
"12143","https://www.basketball-reference.com/teams/LAC/2020.html"
"12144","https://www.basketball-reference.com/boxscores/201911070LAC.html"
"12145","https://www.basketball-reference.com/teams/DET/2020.html"
"12146","https://www.basketball-reference.com/teams/IND/2020.html"
"12147","https://www.basketball-reference.com/boxscores/201911080IND.html"
"12148","https://www.basketball-reference.com/teams/MEM/2020.html"
"12149","https://www.basketball-reference.com/teams/ORL/2020.html"
"12150","https://www.basketball-reference.com/boxscores/201911080ORL.html"
"12151","https://www.basketball-reference.com/teams/CLE/2020.html"
"12152","https://www.basketball-reference.com/teams/WAS/2020.html"
"12153","https://www.basketball-reference.com/boxscores/201911080WAS.html"
"12154","https://www.basketball-reference.com/teams/SAC/2020.html"
"12155","https://www.basketball-reference.com/teams/ATL/2020.html"
"12156","https://www.basketball-reference.com/boxscores/201911080ATL.html"
"12157","https://www.basketball-reference.com/teams/GSW/2020.html"
"12158","https://www.basketball-reference.com/teams/MIN/2020.html"
"12159","https://www.basketball-reference.com/boxscores/201911080MIN.html"
"12160","https://www.basketball-reference.com/teams/TOR/2020.html"
"12161","https://www.basketball-reference.com/teams/NOP/2020.html"
"12162","https://www.basketball-reference.com/boxscores/201911080NOP.html"
"12163","https://www.basketball-reference.com/teams/NYK/2020.html"
"12164","https://www.basketball-reference.com/teams/DAL/2020.html"
"12165","https://www.basketball-reference.com/boxscores/201911080DAL.html"
"12166","https://www.basketball-reference.com/teams/PHI/2020.html"
"12167","https://www.basketball-reference.com/teams/DEN/2020.html"
"12168","https://www.basketball-reference.com/boxscores/201911080DEN.html"
"12169","https://www.basketball-reference.com/teams/MIL/2020.html"
"12170","https://www.basketball-reference.com/teams/UTA/2020.html"
"12171","https://www.basketball-reference.com/boxscores/201911080UTA.html"
"12172","https://www.basketball-reference.com/teams/BRK/2020.html"
"12173","https://www.basketball-reference.com/teams/POR/2020.html"
"12174","https://www.basketball-reference.com/boxscores/201911080POR.html"
"12175","https://www.basketball-reference.com/teams/MIA/2020.html"
"12176","https://www.basketball-reference.com/teams/LAL/2020.html"
"12177","https://www.basketball-reference.com/boxscores/201911080LAL.html"
"12178","https://www.basketball-reference.com/teams/BOS/2020.html"
"12179","https://www.basketball-reference.com/teams/SAS/2020.html"
"12180","https://www.basketball-reference.com/boxscores/201911090SAS.html"
"12181","https://www.basketball-reference.com/teams/NOP/2020.html"
"12182","https://www.basketball-reference.com/teams/CHO/2020.html"
"12183","https://www.basketball-reference.com/boxscores/201911090CHO.html"
"12184","https://www.basketball-reference.com/teams/HOU/2020.html"
"12185","https://www.basketball-reference.com/teams/CHI/2020.html"
"12186","https://www.basketball-reference.com/boxscores/201911090CHI.html"
"12187","https://www.basketball-reference.com/teams/DAL/2020.html"
"12188","https://www.basketball-reference.com/teams/MEM/2020.html"
"12189","https://www.basketball-reference.com/boxscores/201911090MEM.html"
"12190","https://www.basketball-reference.com/teams/GSW/2020.html"
"12191","https://www.basketball-reference.com/teams/OKC/2020.html"
"12192","https://www.basketball-reference.com/boxscores/201911090OKC.html"
"12193","https://www.basketball-reference.com/teams/DEN/2020.html"
"12194","https://www.basketball-reference.com/teams/MIN/2020.html"
"12195","https://www.basketball-reference.com/boxscores/201911100MIN.html"
"12196","https://www.basketball-reference.com/teams/IND/2020.html"
"12197","https://www.basketball-reference.com/teams/ORL/2020.html"
"12198","https://www.basketball-reference.com/boxscores/201911100ORL.html"
"12199","https://www.basketball-reference.com/teams/CHO/2020.html"
"12200","https://www.basketball-reference.com/teams/PHI/2020.html"
"12201","https://www.basketball-reference.com/boxscores/201911100PHI.html"
"12202","https://www.basketball-reference.com/teams/MIL/2020.html"
"12203","https://www.basketball-reference.com/teams/OKC/2020.html"
"12204","https://www.basketball-reference.com/boxscores/201911100OKC.html"
"12205","https://www.basketball-reference.com/teams/CLE/2020.html"
"12206","https://www.basketball-reference.com/teams/NYK/2020.html"
"12207","https://www.basketball-reference.com/boxscores/201911100NYK.html"
"12208","https://www.basketball-reference.com/teams/BRK/2020.html"
"12209","https://www.basketball-reference.com/teams/PHO/2020.html"
"12210","https://www.basketball-reference.com/boxscores/201911100PHO.html"
"12211","https://www.basketball-reference.com/teams/ATL/2020.html"
"12212","https://www.basketball-reference.com/teams/POR/2020.html"
"12213","https://www.basketball-reference.com/boxscores/201911100POR.html"
"12214","https://www.basketball-reference.com/teams/TOR/2020.html"
"12215","https://www.basketball-reference.com/teams/LAL/2020.html"
"12216","https://www.basketball-reference.com/boxscores/201911100LAL.html"
"12217","https://www.basketball-reference.com/teams/MIN/2020.html"
"12218","https://www.basketball-reference.com/teams/DET/2020.html"
"12219","https://www.basketball-reference.com/boxscores/201911110DET.html"
"12220","https://www.basketball-reference.com/teams/DAL/2020.html"
"12221","https://www.basketball-reference.com/teams/BOS/2020.html"
"12222","https://www.basketball-reference.com/boxscores/201911110BOS.html"
"12223","https://www.basketball-reference.com/teams/MEM/2020.html"
"12224","https://www.basketball-reference.com/teams/SAS/2020.html"
"12225","https://www.basketball-reference.com/boxscores/201911110SAS.html"
"12226","https://www.basketball-reference.com/teams/HOU/2020.html"
"12227","https://www.basketball-reference.com/teams/NOP/2020.html"
"12228","https://www.basketball-reference.com/boxscores/201911110NOP.html"
"12229","https://www.basketball-reference.com/teams/UTA/2020.html"
"12230","https://www.basketball-reference.com/teams/GSW/2020.html"
"12231","https://www.basketball-reference.com/boxscores/201911110GSW.html"
"12232","https://www.basketball-reference.com/teams/TOR/2020.html"
"12233","https://www.basketball-reference.com/teams/LAC/2020.html"
"12234","https://www.basketball-reference.com/boxscores/201911110LAC.html"
"12235","https://www.basketball-reference.com/teams/OKC/2020.html"
"12236","https://www.basketball-reference.com/teams/IND/2020.html"
"12237","https://www.basketball-reference.com/boxscores/201911120IND.html"
"12238","https://www.basketball-reference.com/teams/CLE/2020.html"
"12239","https://www.basketball-reference.com/teams/PHI/2020.html"
"12240","https://www.basketball-reference.com/boxscores/201911120PHI.html"
"12241","https://www.basketball-reference.com/teams/DET/2020.html"
"12242","https://www.basketball-reference.com/teams/MIA/2020.html"
"12243","https://www.basketball-reference.com/boxscores/201911120MIA.html"
"12244","https://www.basketball-reference.com/teams/NYK/2020.html"
"12245","https://www.basketball-reference.com/teams/CHI/2020.html"
"12246","https://www.basketball-reference.com/boxscores/201911120CHI.html"
"12247","https://www.basketball-reference.com/teams/ATL/2020.html"
"12248","https://www.basketball-reference.com/teams/DEN/2020.html"
"12249","https://www.basketball-reference.com/boxscores/201911120DEN.html"
"12250","https://www.basketball-reference.com/teams/LAL/2020.html"
"12251","https://www.basketball-reference.com/teams/PHO/2020.html"
"12252","https://www.basketball-reference.com/boxscores/201911120PHO.html"
"12253","https://www.basketball-reference.com/teams/BRK/2020.html"
"12254","https://www.basketball-reference.com/teams/UTA/2020.html"
"12255","https://www.basketball-reference.com/boxscores/201911120UTA.html"
"12256","https://www.basketball-reference.com/teams/POR/2020.html"
"12257","https://www.basketball-reference.com/teams/SAC/2020.html"
"12258","https://www.basketball-reference.com/boxscores/201911120SAC.html"
"12259","https://www.basketball-reference.com/teams/MEM/2020.html"
"12260","https://www.basketball-reference.com/teams/CHO/2020.html"
"12261","https://www.basketball-reference.com/boxscores/201911130CHO.html"
"12262","https://www.basketball-reference.com/teams/PHI/2020.html"
"12263","https://www.basketball-reference.com/teams/ORL/2020.html"
"12264","https://www.basketball-reference.com/boxscores/201911130ORL.html"
"12265","https://www.basketball-reference.com/teams/WAS/2020.html"
"12266","https://www.basketball-reference.com/teams/BOS/2020.html"
"12267","https://www.basketball-reference.com/boxscores/201911130BOS.html"
"12268","https://www.basketball-reference.com/teams/LAC/2020.html"
"12269","https://www.basketball-reference.com/teams/HOU/2020.html"
"12270","https://www.basketball-reference.com/boxscores/201911130HOU.html"
"12271","https://www.basketball-reference.com/teams/SAS/2020.html"
"12272","https://www.basketball-reference.com/teams/MIN/2020.html"
"12273","https://www.basketball-reference.com/boxscores/201911130MIN.html"
"12274","https://www.basketball-reference.com/teams/GSW/2020.html"
"12275","https://www.basketball-reference.com/teams/LAL/2020.html"
"12276","https://www.basketball-reference.com/boxscores/201911130LAL.html"
"12277","https://www.basketball-reference.com/teams/TOR/2020.html"
