"","urls","home","away"
"2905","https://www.basketball-reference.com/boxscores/201811240GSW.html","GSW","SAC"
"2906","https://www.basketball-reference.com/boxscores/201811240MIL.html","MIL","SAS"
"2907","https://www.basketball-reference.com/boxscores/201811250LAL.html","LAL","ORL"
"2908","https://www.basketball-reference.com/boxscores/201811250DET.html","DET","PHO"
"2909","https://www.basketball-reference.com/boxscores/201811250ATL.html","ATL","CHO"
"2910","https://www.basketball-reference.com/boxscores/201811250BRK.html","BRK","PHI"
"2911","https://www.basketball-reference.com/boxscores/201811250MEM.html","MEM","NYK"
"2912","https://www.basketball-reference.com/boxscores/201811250TOR.html","TOR","MIA"
"2913","https://www.basketball-reference.com/boxscores/201811250SAC.html","SAC","UTA"
"2914","https://www.basketball-reference.com/boxscores/201811250POR.html","POR","LAC"
"2915","https://www.basketball-reference.com/boxscores/201811260CHO.html","CHO","MIL"
"2916","https://www.basketball-reference.com/boxscores/201811260CLE.html","CLE","MIN"
"2917","https://www.basketball-reference.com/boxscores/201811260WAS.html","WAS","HOU"
"2918","https://www.basketball-reference.com/boxscores/201811260CHI.html","CHI","SAS"
"2919","https://www.basketball-reference.com/boxscores/201811260NOP.html","NOP","BOS"
"2920","https://www.basketball-reference.com/boxscores/201811260UTA.html","UTA","IND"
"2921","https://www.basketball-reference.com/boxscores/201811260GSW.html","GSW","ORL"
"2922","https://www.basketball-reference.com/boxscores/201811270DET.html","DET","NYK"
"2923","https://www.basketball-reference.com/boxscores/201811270MIA.html","MIA","ATL"
"2924","https://www.basketball-reference.com/boxscores/201811270MEM.html","MEM","TOR"
"2925","https://www.basketball-reference.com/boxscores/201811270DEN.html","DEN","LAL"
"2926","https://www.basketball-reference.com/boxscores/201811270PHO.html","PHO","IND"
"2927","https://www.basketball-reference.com/boxscores/201811280CHO.html","CHO","ATL"
"2928","https://www.basketball-reference.com/boxscores/201811280PHI.html","PHI","NYK"
"2929","https://www.basketball-reference.com/boxscores/201811280BRK.html","BRK","UTA"
"2930","https://www.basketball-reference.com/boxscores/201811280HOU.html","HOU","DAL"
"2931","https://www.basketball-reference.com/boxscores/201811280MIL.html","MIL","CHI"
"2932","https://www.basketball-reference.com/boxscores/201811280MIN.html","MIN","SAS"
"2933","https://www.basketball-reference.com/boxscores/201811280NOP.html","NOP","WAS"
"2934","https://www.basketball-reference.com/boxscores/201811280OKC.html","OKC","CLE"
"2935","https://www.basketball-reference.com/boxscores/201811280POR.html","POR","ORL"
"2936","https://www.basketball-reference.com/boxscores/201811280LAC.html","LAC","PHO"
"2937","https://www.basketball-reference.com/boxscores/201811290TOR.html","TOR","GSW"
"2938","https://www.basketball-reference.com/boxscores/201811290LAL.html","LAL","IND"
"2939","https://www.basketball-reference.com/boxscores/201811290SAC.html","SAC","LAC"
"2940","https://www.basketball-reference.com/boxscores/201811300BOS.html","BOS","CLE"
"2941","https://www.basketball-reference.com/boxscores/201811300CHO.html","CHO","UTA"
"2942","https://www.basketball-reference.com/boxscores/201811300DET.html","DET","CHI"
"2943","https://www.basketball-reference.com/boxscores/201811300PHI.html","PHI","WAS"
"2944","https://www.basketball-reference.com/boxscores/201811300BRK.html","BRK","MEM"
"2945","https://www.basketball-reference.com/boxscores/201811300MIA.html","MIA","NOP"
"2946","https://www.basketball-reference.com/boxscores/201811300OKC.html","OKC","ATL"
"2947","https://www.basketball-reference.com/boxscores/201811300SAS.html","SAS","HOU"
"2948","https://www.basketball-reference.com/boxscores/201811300PHO.html","PHO","ORL"
"2949","https://www.basketball-reference.com/boxscores/201811300LAL.html","LAL","DAL"
"2950","https://www.basketball-reference.com/boxscores/201811300POR.html","POR","DEN"
"2951","https://www.basketball-reference.com/boxscores/201812010NYK.html","NYK","MIL"
"2952","https://www.basketball-reference.com/boxscores/201812010DET.html","DET","GSW"
"2953","https://www.basketball-reference.com/boxscores/201812010WAS.html","WAS","BRK"
"2954","https://www.basketball-reference.com/boxscores/201812010CLE.html","CLE","TOR"
"2955","https://www.basketball-reference.com/boxscores/201812010HOU.html","HOU","CHI"
"2956","https://www.basketball-reference.com/boxscores/201812010MIN.html","MIN","BOS"
"2957","https://www.basketball-reference.com/boxscores/201812010SAC.html","SAC","IND"
"2958","https://www.basketball-reference.com/boxscores/201812020LAL.html","LAL","PHO"
"2959","https://www.basketball-reference.com/boxscores/201812020CHO.html","CHO","NOP"
"2960","https://www.basketball-reference.com/boxscores/201812020MIA.html","MIA","UTA"
"2961","https://www.basketball-reference.com/boxscores/201812020PHI.html","PHI","MEM"
"2962","https://www.basketball-reference.com/boxscores/201812020DAL.html","DAL","LAC"
"2963","https://www.basketball-reference.com/boxscores/201812020SAS.html","SAS","POR"
"2964","https://www.basketball-reference.com/boxscores/201812030DET.html","DET","OKC"
"2965","https://www.basketball-reference.com/boxscores/201812030ATL.html","ATL","GSW"
"2966","https://www.basketball-reference.com/boxscores/201812030BRK.html","BRK","CLE"
"2967","https://www.basketball-reference.com/boxscores/201812030NYK.html","NYK","WAS"
"2968","https://www.basketball-reference.com/boxscores/201812030TOR.html","TOR","DEN"
"2969","https://www.basketball-reference.com/boxscores/201812030MIN.html","MIN","HOU"
"2970","https://www.basketball-reference.com/boxscores/201812030NOP.html","NOP","LAC"
"2971","https://www.basketball-reference.com/boxscores/201812040IND.html","IND","CHI"
"2972","https://www.basketball-reference.com/boxscores/201812040MIA.html","MIA","ORL"
"2973","https://www.basketball-reference.com/boxscores/201812040DAL.html","DAL","POR"
"2974","https://www.basketball-reference.com/boxscores/201812040PHO.html","PHO","SAC"
"2975","https://www.basketball-reference.com/boxscores/201812040UTA.html","UTA","SAS"
"2976","https://www.basketball-reference.com/boxscores/201812050CLE.html","CLE","GSW"
"2977","https://www.basketball-reference.com/boxscores/201812050ORL.html","ORL","DEN"
"2978","https://www.basketball-reference.com/boxscores/201812050ATL.html","ATL","WAS"
"2979","https://www.basketball-reference.com/boxscores/201812050BRK.html","BRK","OKC"
"2980","https://www.basketball-reference.com/boxscores/201812050MEM.html","MEM","LAC"
"2981","https://www.basketball-reference.com/boxscores/201812050MIL.html","MIL","DET"
"2982","https://www.basketball-reference.com/boxscores/201812050MIN.html","MIN","CHO"
"2983","https://www.basketball-reference.com/boxscores/201812050NOP.html","NOP","DAL"
"2984","https://www.basketball-reference.com/boxscores/201812050TOR.html","TOR","PHI"
"2985","https://www.basketball-reference.com/boxscores/201812050LAL.html","LAL","SAS"
"2986","https://www.basketball-reference.com/boxscores/201812060BOS.html","BOS","NYK"
"2987","https://www.basketball-reference.com/boxscores/201812060POR.html","POR","PHO"
"2988","https://www.basketball-reference.com/boxscores/201812060UTA.html","UTA","HOU"
"2989","https://www.basketball-reference.com/boxscores/201812070CHO.html","CHO","DEN"
"2990","https://www.basketball-reference.com/boxscores/201812070DET.html","DET","PHI"
"2991","https://www.basketball-reference.com/boxscores/201812070ORL.html","ORL","IND"
"2992","https://www.basketball-reference.com/boxscores/201812070BRK.html","BRK","TOR"
"2993","https://www.basketball-reference.com/boxscores/201812070CLE.html","CLE","SAC"
"2994","https://www.basketball-reference.com/boxscores/201812070CHI.html","CHI","OKC"
"2995","https://www.basketball-reference.com/boxscores/201812070NOP.html","NOP","MEM"
"2996","https://www.basketball-reference.com/boxscores/201812070SAS.html","SAS","LAL"
"2997","https://www.basketball-reference.com/boxscores/201812070PHO.html","PHO","MIA"
"2998","https://www.basketball-reference.com/boxscores/201812070MIL.html","MIL","GSW"
"2999","https://www.basketball-reference.com/boxscores/201812080DAL.html","DAL","HOU"
"3000","https://www.basketball-reference.com/boxscores/201812080IND.html","IND","SAC"
"3001","https://www.basketball-reference.com/boxscores/201812080ATL.html","ATL","DEN"
"3002","https://www.basketball-reference.com/boxscores/201812080CLE.html","CLE","WAS"
"3003","https://www.basketball-reference.com/boxscores/201812080NYK.html","NYK","BRK"
"3004","https://www.basketball-reference.com/boxscores/201812080CHI.html","CHI","BOS"
"3005","https://www.basketball-reference.com/boxscores/201812080MEM.html","MEM","LAL"
"3006","https://www.basketball-reference.com/boxscores/201812080POR.html","POR","MIN"
"3007","https://www.basketball-reference.com/boxscores/201812080LAC.html","LAC","MIA"
"3008","https://www.basketball-reference.com/boxscores/201812090DET.html","DET","NOP"
"3009","https://www.basketball-reference.com/boxscores/201812090TOR.html","TOR","MIL"
"3010","https://www.basketball-reference.com/boxscores/201812090SAS.html","SAS","UTA"
"3011","https://www.basketball-reference.com/boxscores/201812090NYK.html","NYK","CHO"
"3012","https://www.basketball-reference.com/boxscores/201812100IND.html","IND","WAS"
"3013","https://www.basketball-reference.com/boxscores/201812100PHI.html","PHI","DET"
"3014","https://www.basketball-reference.com/boxscores/201812100BOS.html","BOS","NOP"
"3015","https://www.basketball-reference.com/boxscores/201812100CHI.html","CHI","SAC"
"3016","https://www.basketball-reference.com/boxscores/201812100MIL.html","MIL","CLE"
"3017","https://www.basketball-reference.com/boxscores/201812100OKC.html","OKC","UTA"
"3018","https://www.basketball-reference.com/boxscores/201812100DAL.html","DAL","ORL"
"3019","https://www.basketball-reference.com/boxscores/201812100DEN.html","DEN","MEM"
"3020","https://www.basketball-reference.com/boxscores/201812100PHO.html","PHO","LAC"
"3021","https://www.basketball-reference.com/boxscores/201812100GSW.html","GSW","MIN"
"3022","https://www.basketball-reference.com/boxscores/201812100LAL.html","LAL","MIA"
"3023","https://www.basketball-reference.com/boxscores/201812110HOU.html","HOU","POR"
"3024","https://www.basketball-reference.com/boxscores/201812110SAS.html","SAS","PHO"
"3025","https://www.basketball-reference.com/boxscores/201812110LAC.html","LAC","TOR"
"3026","https://www.basketball-reference.com/boxscores/201812120CHO.html","CHO","DET"
"3027","https://www.basketball-reference.com/boxscores/201812120CLE.html","CLE","NYK"
"3028","https://www.basketball-reference.com/boxscores/201812120IND.html","IND","MIL"
"3029","https://www.basketball-reference.com/boxscores/201812120PHI.html","PHI","BRK"
"3030","https://www.basketball-reference.com/boxscores/201812120WAS.html","WAS","BOS"
"3031","https://www.basketball-reference.com/boxscores/201812120MEM.html","MEM","POR"
"3032","https://www.basketball-reference.com/boxscores/201812120NOP.html","NOP","OKC"
"3033","https://www.basketball-reference.com/boxscores/201812120DAL.html","DAL","ATL"
"3034","https://www.basketball-reference.com/boxscores/201812120UTA.html","UTA","MIA"
"3035","https://www.basketball-reference.com/boxscores/201812120SAC.html","SAC","MIN"
"3036","https://www.basketball-reference.com/boxscores/201812120GSW.html","GSW","TOR"
"3037","https://www.basketball-reference.com/boxscores/201812130HOU.html","HOU","LAL"
"3038","https://www.basketball-reference.com/boxscores/201812130SAS.html","SAS","LAC"
"3039","https://www.basketball-reference.com/boxscores/201812130ORL.html","ORL","CHI"
"3040","https://www.basketball-reference.com/boxscores/201812130PHO.html","PHO","DAL"
"3041","https://www.basketball-reference.com/boxscores/201812140BOS.html","BOS","ATL"
"3042","https://www.basketball-reference.com/boxscores/201812140CHO.html","CHO","NYK"
"3043","https://www.basketball-reference.com/boxscores/201812140BRK.html","BRK","WAS"
"3044","https://www.basketball-reference.com/boxscores/201812140CLE.html","CLE","MIL"
"3045","https://www.basketball-reference.com/boxscores/201812140PHI.html","PHI","IND"
"3046","https://www.basketball-reference.com/boxscores/201812140MEM.html","MEM","MIA"
"3047","https://www.basketball-reference.com/boxscores/201812140DEN.html","DEN","OKC"
"3048","https://www.basketball-reference.com/boxscores/201812140POR.html","POR","TOR"
"3049","https://www.basketball-reference.com/boxscores/201812140SAC.html","SAC","GSW"
"3050","https://www.basketball-reference.com/boxscores/201812150ORL.html","ORL","UTA"
"3051","https://www.basketball-reference.com/boxscores/201812150CHO.html","CHO","LAL"
"3052","https://www.basketball-reference.com/boxscores/201812150DET.html","DET","BOS"
"3053","https://www.basketball-reference.com/boxscores/201812150MEM.html","MEM","HOU"
"3054","https://www.basketball-reference.com/boxscores/201812150SAS.html","SAS","CHI"
"3055","https://www.basketball-reference.com/boxscores/201812150OKC.html","OKC","LAC"
"3056","https://www.basketball-reference.com/boxscores/201812150PHO.html","PHO","MIN"
"3057","https://www.basketball-reference.com/boxscores/201812160BRK.html","BRK","ATL"
"3058","https://www.basketball-reference.com/boxscores/201812160CLE.html","CLE","PHI"
"3059","https://www.basketball-reference.com/boxscores/201812160IND.html","IND","NYK"
"3060","https://www.basketball-reference.com/boxscores/201812160WAS.html","WAS","LAL"
"3061","https://www.basketball-reference.com/boxscores/201812160DAL.html","DAL","SAC"
"3062","https://www.basketball-reference.com/boxscores/201812160NOP.html","NOP","MIA"
"3063","https://www.basketball-reference.com/boxscores/201812160DEN.html","DEN","TOR"
"3064","https://www.basketball-reference.com/boxscores/201812170DET.html","DET","MIL"
"3065","https://www.basketball-reference.com/boxscores/201812170NYK.html","NYK","PHO"
"3066","https://www.basketball-reference.com/boxscores/201812170HOU.html","HOU","UTA"
"3067","https://www.basketball-reference.com/boxscores/201812170MIN.html","MIN","SAC"
"3068","https://www.basketball-reference.com/boxscores/201812170OKC.html","OKC","CHI"
"3069","https://www.basketball-reference.com/boxscores/201812170SAS.html","SAS","PHI"
"3070","https://www.basketball-reference.com/boxscores/201812170GSW.html","GSW","MEM"
"3071","https://www.basketball-reference.com/boxscores/201812170LAC.html","LAC","POR"
"3072","https://www.basketball-reference.com/boxscores/201812180IND.html","IND","CLE"
"3073","https://www.basketball-reference.com/boxscores/201812180ATL.html","ATL","WAS"
"3074","https://www.basketball-reference.com/boxscores/201812180BRK.html","BRK","LAL"
"3075","https://www.basketball-reference.com/boxscores/201812180DEN.html","DEN","DAL"
"3076","https://www.basketball-reference.com/boxscores/201812190CHO.html","CHO","CLE"
"3077","https://www.basketball-reference.com/boxscores/201812190ORL.html","ORL","SAS"
"3078","https://www.basketball-reference.com/boxscores/201812190PHI.html","PHI","NYK"
"3079","https://www.basketball-reference.com/boxscores/201812190BOS.html","BOS","PHO"
"3080","https://www.basketball-reference.com/boxscores/201812190TOR.html","TOR","IND"
"3081","https://www.basketball-reference.com/boxscores/201812190CHI.html","CHI","BRK"
"3082","https://www.basketball-reference.com/boxscores/201812190HOU.html","HOU","WAS"
"3083","https://www.basketball-reference.com/boxscores/201812190MIL.html","MIL","NOP"
"3084","https://www.basketball-reference.com/boxscores/201812190MIN.html","MIN","DET"
"3085","https://www.basketball-reference.com/boxscores/201812190UTA.html","UTA","GSW"
"3086","https://www.basketball-reference.com/boxscores/201812190POR.html","POR","MEM"
"3087","https://www.basketball-reference.com/boxscores/201812190SAC.html","SAC","OKC"
"3088","https://www.basketball-reference.com/boxscores/201812200MIA.html","MIA","HOU"
"3089","https://www.basketball-reference.com/boxscores/201812200LAC.html","LAC","DAL"
"3090","https://www.basketball-reference.com/boxscores/201812210CHO.html","CHO","DET"
"3091","https://www.basketball-reference.com/boxscores/201812210TOR.html","TOR","CLE"
"3092","https://www.basketball-reference.com/boxscores/201812210BRK.html","BRK","IND"
"3093","https://www.basketball-reference.com/boxscores/201812210NYK.html","NYK","ATL"
"3094","https://www.basketball-reference.com/boxscores/201812210BOS.html","BOS","MIL"
"3095","https://www.basketball-reference.com/boxscores/201812210CHI.html","CHI","ORL"
"3096","https://www.basketball-reference.com/boxscores/201812210SAS.html","SAS","MIN"
"3097","https://www.basketball-reference.com/boxscores/201812210POR.html","POR","UTA"
"3098","https://www.basketball-reference.com/boxscores/201812210SAC.html","SAC","MEM"
"3099","https://www.basketball-reference.com/boxscores/201812210LAL.html","LAL","NOP"
"3100","https://www.basketball-reference.com/boxscores/201812220LAC.html","LAC","DEN"
"3101","https://www.basketball-reference.com/boxscores/201812220WAS.html","WAS","PHO"
"3102","https://www.basketball-reference.com/boxscores/201812220PHI.html","PHI","TOR"
"3103","https://www.basketball-reference.com/boxscores/201812220HOU.html","HOU","SAS"
"3104","https://www.basketball-reference.com/boxscores/201812220MIA.html","MIA","MIL"
"3105","https://www.basketball-reference.com/boxscores/201812220GSW.html","GSW","DAL"
"3106","https://www.basketball-reference.com/boxscores/201812220UTA.html","UTA","OKC"
"3107","https://www.basketball-reference.com/boxscores/201812230DET.html","DET","ATL"
"3108","https://www.basketball-reference.com/boxscores/201812230IND.html","IND","WAS"
"3109","https://www.basketball-reference.com/boxscores/201812230BOS.html","BOS","CHO"
"3110","https://www.basketball-reference.com/boxscores/201812230BRK.html","BRK","PHO"
"3111","https://www.basketball-reference.com/boxscores/201812230CLE.html","CLE","CHI"
"3112","https://www.basketball-reference.com/boxscores/201812230ORL.html","ORL","MIA"
"3113","https://www.basketball-reference.com/boxscores/201812230SAC.html","SAC","NOP"
"3114","https://www.basketball-reference.com/boxscores/201812230OKC.html","OKC","MIN"
"3115","https://www.basketball-reference.com/boxscores/201812230GSW.html","GSW","LAC"
"3116","https://www.basketball-reference.com/boxscores/201812230POR.html","POR","DAL"
"3117","https://www.basketball-reference.com/boxscores/201812230LAL.html","LAL","MEM"
"3118","https://www.basketball-reference.com/boxscores/201812250NYK.html","NYK","MIL"
"3119","https://www.basketball-reference.com/boxscores/201812250HOU.html","HOU","OKC"
"3120","https://www.basketball-reference.com/boxscores/201812250BOS.html","BOS","PHI"
"3121","https://www.basketball-reference.com/boxscores/201812250GSW.html","GSW","LAL"
"3122","https://www.basketball-reference.com/boxscores/201812250UTA.html","UTA","POR"
"3123","https://www.basketball-reference.com/boxscores/201812260DET.html","DET","WAS"
"3124","https://www.basketball-reference.com/boxscores/201812260ORL.html","ORL","PHO"
"3125","https://www.basketball-reference.com/boxscores/201812260ATL.html","ATL","IND"
"3126","https://www.basketball-reference.com/boxscores/201812260BRK.html","BRK","CHO"
"3127","https://www.basketball-reference.com/boxscores/201812260MIA.html","MIA","TOR"
"3128","https://www.basketball-reference.com/boxscores/201812260CHI.html","CHI","MIN"
"3129","https://www.basketball-reference.com/boxscores/201812260MEM.html","MEM","CLE"
"3130","https://www.basketball-reference.com/boxscores/201812260DAL.html","DAL","NOP"
"3131","https://www.basketball-reference.com/boxscores/201812260SAS.html","SAS","DEN"
"3132","https://www.basketball-reference.com/boxscores/201812260LAC.html","LAC","SAC"
"3133","https://www.basketball-reference.com/boxscores/201812270HOU.html","HOU","BOS"
"3134","https://www.basketball-reference.com/boxscores/201812270MIL.html","MIL","NYK"
"3135","https://www.basketball-reference.com/boxscores/201812270SAC.html","SAC","LAL"
"3136","https://www.basketball-reference.com/boxscores/201812270GSW.html","GSW","POR"
"3137","https://www.basketball-reference.com/boxscores/201812270UTA.html","UTA","PHI"
"3138","https://www.basketball-reference.com/boxscores/201812280CHO.html","CHO","BRK"
"3139","https://www.basketball-reference.com/boxscores/201812280IND.html","IND","DET"
"3140","https://www.basketball-reference.com/boxscores/201812280ORL.html","ORL","TOR"
"3141","https://www.basketball-reference.com/boxscores/201812280WAS.html","WAS","CHI"
"3142","https://www.basketball-reference.com/boxscores/201812280MIA.html","MIA","CLE"
"3143","https://www.basketball-reference.com/boxscores/201812280MIN.html","MIN","ATL"
"3144","https://www.basketball-reference.com/boxscores/201812280NOP.html","NOP","DAL"
"3145","https://www.basketball-reference.com/boxscores/201812280DEN.html","DEN","SAS"
"3146","https://www.basketball-reference.com/boxscores/201812280PHO.html","PHO","OKC"
"3147","https://www.basketball-reference.com/boxscores/201812280LAL.html","LAL","LAC"
"3148","https://www.basketball-reference.com/boxscores/201812290MIL.html","MIL","BRK"
"3149","https://www.basketball-reference.com/boxscores/201812290NOP.html","NOP","HOU"
"3150","https://www.basketball-reference.com/boxscores/201812290WAS.html","WAS","CHO"
"3151","https://www.basketball-reference.com/boxscores/201812290ATL.html","ATL","CLE"
"3152","https://www.basketball-reference.com/boxscores/201812290MEM.html","MEM","BOS"
"3153","https://www.basketball-reference.com/boxscores/201812290UTA.html","UTA","NYK"
"3154","https://www.basketball-reference.com/boxscores/201812290PHO.html","PHO","DEN"
"3155","https://www.basketball-reference.com/boxscores/201812290POR.html","POR","GSW"
"3156","https://www.basketball-reference.com/boxscores/201812290LAC.html","LAC","SAS"
"3157","https://www.basketball-reference.com/boxscores/201812300ORL.html","ORL","DET"
"3158","https://www.basketball-reference.com/boxscores/201812300MIA.html","MIA","MIN"
"3159","https://www.basketball-reference.com/boxscores/201812300TOR.html","TOR","CHI"
"3160","https://www.basketball-reference.com/boxscores/201812300DAL.html","DAL","OKC"
"3161","https://www.basketball-reference.com/boxscores/201812300POR.html","POR","PHI"
"3162","https://www.basketball-reference.com/boxscores/201812300LAL.html","LAL","SAC"
"3163","https://www.basketball-reference.com/boxscores/201812310IND.html","IND","ATL"
"3164","https://www.basketball-reference.com/boxscores/201812310CHO.html","CHO","ORL"
"3165","https://www.basketball-reference.com/boxscores/201812310HOU.html","HOU","MEM"
"3166","https://www.basketball-reference.com/boxscores/201812310SAS.html","SAS","BOS"
"3167","https://www.basketball-reference.com/boxscores/201812310NOP.html","NOP","MIN"
"3168","https://www.basketball-reference.com/boxscores/201812310OKC.html","OKC","DAL"
"3169","https://www.basketball-reference.com/boxscores/201812310PHO.html","PHO","GSW"
"3170","https://www.basketball-reference.com/boxscores/201901010TOR.html","TOR","UTA"
"3171","https://www.basketball-reference.com/boxscores/201901010MIL.html","MIL","DET"
"3172","https://www.basketball-reference.com/boxscores/201901010DEN.html","DEN","NYK"
"3173","https://www.basketball-reference.com/boxscores/201901010SAC.html","SAC","POR"
"3174","https://www.basketball-reference.com/boxscores/201901010LAC.html","LAC","PHI"
"3175","https://www.basketball-reference.com/boxscores/201901020CHO.html","CHO","DAL"
"3176","https://www.basketball-reference.com/boxscores/201901020CLE.html","CLE","MIA"
"3177","https://www.basketball-reference.com/boxscores/201901020WAS.html","WAS","ATL"
"3178","https://www.basketball-reference.com/boxscores/201901020BRK.html","BRK","NOP"
"3179","https://www.basketball-reference.com/boxscores/201901020BOS.html","BOS","MIN"
"3180","https://www.basketball-reference.com/boxscores/201901020CHI.html","CHI","ORL"
"3181","https://www.basketball-reference.com/boxscores/201901020MEM.html","MEM","DET"
"3182","https://www.basketball-reference.com/boxscores/201901020PHO.html","PHO","PHI"
"3183","https://www.basketball-reference.com/boxscores/201901020LAL.html","LAL","OKC"
"3184","https://www.basketball-reference.com/boxscores/201901030SAS.html","SAS","TOR"
"3185","https://www.basketball-reference.com/boxscores/201901030SAC.html","SAC","DEN"
"3186","https://www.basketball-reference.com/boxscores/201901030GSW.html","GSW","HOU"
"3187","https://www.basketball-reference.com/boxscores/201901040CLE.html","CLE","UTA"
"3188","https://www.basketball-reference.com/boxscores/201901040BOS.html","BOS","DAL"
"3189","https://www.basketball-reference.com/boxscores/201901040CHI.html","CHI","IND"
"3190","https://www.basketball-reference.com/boxscores/201901040MEM.html","MEM","BRK"
"3191","https://www.basketball-reference.com/boxscores/201901040MIA.html","MIA","WAS"
"3192","https://www.basketball-reference.com/boxscores/201901040MIN.html","MIN","ORL"
"3193","https://www.basketball-reference.com/boxscores/201901040MIL.html","MIL","ATL"
"3194","https://www.basketball-reference.com/boxscores/201901040PHO.html","PHO","LAC"
"3195","https://www.basketball-reference.com/boxscores/201901040LAL.html","LAL","NYK"
"3196","https://www.basketball-reference.com/boxscores/201901040POR.html","POR","OKC"
"3197","https://www.basketball-reference.com/boxscores/201901050DEN.html","DEN","CHO"
"3198","https://www.basketball-reference.com/boxscores/201901050DET.html","DET","UTA"
"3199","https://www.basketball-reference.com/boxscores/201901050PHI.html","PHI","DAL"
"3200","https://www.basketball-reference.com/boxscores/201901050CLE.html","CLE","NOP"
"3201","https://www.basketball-reference.com/boxscores/201901050MIL.html","MIL","TOR"
"3202","https://www.basketball-reference.com/boxscores/201901050SAS.html","SAS","MEM"
"3203","https://www.basketball-reference.com/boxscores/201901050POR.html","POR","HOU"
"3204","https://www.basketball-reference.com/boxscores/201901050SAC.html","SAC","GSW"
"3205","https://www.basketball-reference.com/boxscores/201901060CHI.html","CHI","BRK"
"3206","https://www.basketball-reference.com/boxscores/201901060LAC.html","LAC","ORL"
"3207","https://www.basketball-reference.com/boxscores/201901060MIN.html","MIN","LAL"
"3208","https://www.basketball-reference.com/boxscores/201901060ATL.html","ATL","MIA"
"3209","https://www.basketball-reference.com/boxscores/201901060OKC.html","OKC","WAS"
"3210","https://www.basketball-reference.com/boxscores/201901060TOR.html","TOR","IND"
"3211","https://www.basketball-reference.com/boxscores/201901060PHO.html","PHO","CHO"
"3212","https://www.basketball-reference.com/boxscores/201901070DET.html","DET","SAS"
"3213","https://www.basketball-reference.com/boxscores/201901070BOS.html","BOS","BRK"
"3214","https://www.basketball-reference.com/boxscores/201901070HOU.html","HOU","DEN"
"3215","https://www.basketball-reference.com/boxscores/201901070MIL.html","MIL","UTA"
"3216","https://www.basketball-reference.com/boxscores/201901070NOP.html","NOP","MEM"
"3217","https://www.basketball-reference.com/boxscores/201901070DAL.html","DAL","LAL"
"3218","https://www.basketball-reference.com/boxscores/201901070POR.html","POR","NYK"
"3219","https://www.basketball-reference.com/boxscores/201901070SAC.html","SAC","ORL"
"3220","https://www.basketball-reference.com/boxscores/201901080CLE.html","CLE","IND"
"3221","https://www.basketball-reference.com/boxscores/201901080PHI.html","PHI","WAS"
"3222","https://www.basketball-reference.com/boxscores/201901080MIA.html","MIA","DEN"
"3223","https://www.basketball-reference.com/boxscores/201901080TOR.html","TOR","ATL"
"3224","https://www.basketball-reference.com/boxscores/201901080OKC.html","OKC","MIN"
"3225","https://www.basketball-reference.com/boxscores/201901080PHO.html","PHO","SAC"
"3226","https://www.basketball-reference.com/boxscores/201901080GSW.html","GSW","NYK"
"3227","https://www.basketball-reference.com/boxscores/201901080LAC.html","LAC","CHO"
"3228","https://www.basketball-reference.com/boxscores/201901090BOS.html","BOS","IND"
"3229","https://www.basketball-reference.com/boxscores/201901090WAS.html","WAS","PHI"
"3230","https://www.basketball-reference.com/boxscores/201901090BRK.html","BRK","ATL"
"3231","https://www.basketball-reference.com/boxscores/201901090HOU.html","HOU","MIL"
"3232","https://www.basketball-reference.com/boxscores/201901090MEM.html","MEM","SAS"
"3233","https://www.basketball-reference.com/boxscores/201901090NOP.html","NOP","CLE"
"3234","https://www.basketball-reference.com/boxscores/201901090DAL.html","DAL","PHO"
"3235","https://www.basketball-reference.com/boxscores/201901090UTA.html","UTA","ORL"
"3236","https://www.basketball-reference.com/boxscores/201901090POR.html","POR","CHI"
"3237","https://www.basketball-reference.com/boxscores/201901090LAL.html","LAL","DET"
"3238","https://www.basketball-reference.com/boxscores/201901100MIA.html","MIA","BOS"
"3239","https://www.basketball-reference.com/boxscores/201901100DEN.html","DEN","LAC"
"3240","https://www.basketball-reference.com/boxscores/201901100SAS.html","SAS","OKC"
"3241","https://www.basketball-reference.com/boxscores/201901100SAC.html","SAC","DET"
"3242","https://www.basketball-reference.com/boxscores/201901110PHI.html","PHI","ATL"
"3243","https://www.basketball-reference.com/boxscores/201901110WAS.html","WAS","MIL"
"3244","https://www.basketball-reference.com/boxscores/201901110NYK.html","NYK","IND"
"3245","https://www.basketball-reference.com/boxscores/201901110TOR.html","TOR","BRK"
"3246","https://www.basketball-reference.com/boxscores/201901110HOU.html","HOU","CLE"
"3247","https://www.basketball-reference.com/boxscores/201901110MIN.html","MIN","DAL"
"3248","https://www.basketball-reference.com/boxscores/201901110POR.html","POR","CHO"
"3249","https://www.basketball-reference.com/boxscores/201901110UTA.html","UTA","LAL"
"3250","https://www.basketball-reference.com/boxscores/201901110GSW.html","GSW","CHI"
"3251","https://www.basketball-reference.com/boxscores/201901120LAC.html","LAC","DET"
"3252","https://www.basketball-reference.com/boxscores/201901120MIA.html","MIA","MEM"
"3253","https://www.basketball-reference.com/boxscores/201901120ORL.html","ORL","BOS"
"3254","https://www.basketball-reference.com/boxscores/201901120MIN.html","MIN","NOP"
"3255","https://www.basketball-reference.com/boxscores/201901120OKC.html","OKC","SAS"
"3256","https://www.basketball-reference.com/boxscores/201901120PHO.html","PHO","DEN"
